ItemCode,ItemName,Warehouse,BinCode,QtyInBin,TotalOnHand,InvntryUom,FrozenFor
2937843-DTZ,"SENSOR, POST SCR",01,01-SYSTEM-BIN-LOCATION,0.0,2.0,UN,N
2937871-DTZ,GASKET SET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2937873-DTZ,INLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2937877-DTZ,INLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2937878-DTZ,INLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2937881-DTZ,HOLLOW SCREW,01,01-0544,1.0,1.0,UN,N
2937881-DTZ,HOLLOW SCREW,01,01-544,0.0,1.0,UN,N
2937882-DTZ,HOLLOW SCREW,01,01-924,0.0,0.0,UN,N
2937882-DTZ,HOLLOW SCREW,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2937883-DTZ,HOLLOW SCREW(1137064),01,01-0617,0.0,0.0,UN,N
2937883-DTZ,HOLLOW SCREW(1137064),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2937884-DTZ,HOLLOW SCREW,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938027-DTZ,PARTICULATE FILTER,01,01-2B07,0.0,0.0,UN,N
2938047-DTZ,SUPPLEM.GASKET SET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938054-DTZ,SENSOR ( repl by 2934842),01,01-2B07,0.0,0.0,UN,N
2938054-DTZ,SENSOR ( repl by 2934842),01,01-2D07,0.0,0.0,UN,N
2938054-DTZ,SENSOR ( repl by 2934842),01,01-XXX,0.0,0.0,UN,N
2938080-DTZ,SHUTDOWN DEVICE,01,01-1B01,3.0,3.0,UN,N
2938080-DTZ,SHUTDOWN DEVICE,01,01-1B1,0.0,3.0,UN,N
2938081-DTZ,SHUTDOWN DEVICE(TR0199-56-01234 mate with 12V or 24V relay),01,01-2G05,0.0,0.0,UN,N
2938102-DTZ,REPAIR KIT,01,01-2B10,2.0,2.0,UN,N
2938102-DTZ,REPAIR KIT,01,01-XXX,0.0,2.0,UN,N
2938138-DTZ,SENSOR,01,01-1B09,1.0,1.0,UN,N
2938138-DTZ,SENSOR,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2938157-DTZ,PARTICULATE FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938178-DTZ,PARTICULATE FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938194-DTZ,PARTICULATE FILTER,01,01-XXX,1.0,1.0,UN,N
2938198-DTZ,GASKET SET,01,01-2B10,0.0,0.0,UN,N
2938198-DTZ,GASKET SET,01,01-3I10,0.0,0.0,UN,N
2938202-DTZ,OUTLET,01,01-04D10,0.0,0.0,UN,N
2938202-DTZ,OUTLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938218-DTZ,INLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938253-DTZ,INLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938254-DTZ,PARTICULATE FILTER,01,01-1C01,0.0,0.0,UN,N
2938254-DTZ,PARTICULATE FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938254-DTZ,PARTICULATE FILTER,01,01-XXX,0.0,0.0,UN,N
2938255-DTZ,OUTLET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938279-DTZ,PARTICULATE FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938317-DTZ,REPAIR KIT,01,01-2A06,4.0,4.0,UN,N
2938347-DTZ,GASKET SET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2938350-DTZ,REPAIR KIT,01,01-2A06,0.0,0.0,UN,N
2938376-DTZ,COOLANT PUMP,01,01-1J06,0.0,6.0,UN,N
2938376-DTZ,COOLANT PUMP,01,01-1J10,6.0,6.0,UN,N
2941079-DTZ,ROT.SHAFT LIP SEAL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2945049-DTZ,ENGINEER'S HAMMER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
294735-DTZ,GENERATOR,01,01-2D01,0.0,0.0,UN,N
295633-DTZ,LUBRIC. OIL FILTER,01,01-2D10,0.0,0.0,UN,N
295633-DTZ,LUBRIC. OIL FILTER,01,01-2E10,0.0,0.0,UN,N
295633-DTZ,LUBRIC. OIL FILTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2-95-CON,REPL.BY 28IBB2042SS1,01,01-03I116,0.0,0.0,UN,N
2968-TWD,LINK %,01,01-05B54,0.0,0.0,UN,N
2969-TWD,SLVE SLIDE,01,01-05D66,0.0,0.0,UN,N
2974979-DTZ,MARKING PLATE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2979902-DTZ,MARKING PLATE,01,01-0425,0.0,0.0,UN,N
2979902-DTZ,MARKING PLATE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2985006-DTZ,RELAY,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992002-DTZ,CONNECTOR,01,01-3H04,0.0,0.0,UN,N
2992002-DTZ,CONNECTOR,01,01-4H05,0.0,0.0,UN,N
2992002-DTZ,CONNECTOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992005-DTZ,CONNECTION,01,01-3H03,1.0,1.0,UN,N
2992005-DTZ,CONNECTION,01,01-4H05,0.0,1.0,UN,N
2992005-DTZ,CONNECTION,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992009 -DTZ,CONNECTION,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992011-DTZ,CONNECTION,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992012-DTZ,TOOL,01,01-0646,0.0,0.0,UN,N
2992012-DTZ,TOOL,01,01-646,0.0,0.0,UN,N
2992012-DTZ,TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992013-DTZ,COMPRESSION ADAPTER,01,01-1B08,1.0,1.0,UN,N
2992015-DTZ,COMPRESSION ADAPTER,01,01-2A02,1.0,1.0,UN,N
2992016-DTZ,CONNECTION,01,01-2A02,0.0,0.0,UN,N
2992017-DTZ,COMPRESSION TESTER EPA,01,01-0455,0.0,0.0,UN,N
2992017-DTZ,COMPRESSION TESTER EPA,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992018-DTZ,CONNECTION,01,01-4H05,0.0,0.0,UN,N
2992018-DTZ,CONNECTION,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992019-DTZ,CONNECTION,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992022-DTZ,DEVICE,01,01-3H07,1.0,1.0,UN,N
2992022-DTZ,DEVICE,01,01-4H06,0.0,1.0,UN,N
2992022-DTZ,DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992024-DTZ,TOOL,01,01-2I06,0.0,0.0,UN,N
2992024-DTZ,TOOL,01,01-3H06,0.0,0.0,UN,N
2992024-DTZ,TOOL,01,01-4H08,0.0,0.0,UN,N
2992027-DTZ,TURNING GEAR,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
2992028-DTZ,TURN-OVER GEAR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992032-DTZ,BOX WRENCH,01,01-3H06,0.0,0.0,UN,N
2992033-DTZ,TURN-OVER GEAR,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
2992036-DTZ,PIN,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992037-DTZ,ADJUSTING PINS(PAIR),01,01-0378,1.0,1.0,UN,N
2992037-DTZ,ADJUSTING PINS(PAIR),01,01-378,0.0,1.0,UN,N
2992038-DTZ,LOCATING TOOL,01,01-0006,0.0,0.0,UN,N
2992038-DTZ,LOCATING TOOL,01,01-47,0.0,0.0,UN,N
2992038-DTZ,LOCATING TOOL,01,01-6,0.0,0.0,UN,N
2992041-DTZ,MEASURING DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992046-DTZ,CENTERING PIN,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992047-DTZ,CONTROL RACK LOCKING DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992052-DTZ,DIAL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992059-DTZ,PIN,01,01-3D06,0.0,0.0,UN,N
2992060-DTZ,POINTER,01,01-4H05,0.0,0.0,UN,N
2992060-DTZ,POINTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992066-DTZ,ADAPTER,01,01-3H03,1.0,1.0,UN,N
2992066-DTZ,ADAPTER,01,01-4H05,0.0,1.0,UN,N
2992066-DTZ,ADAPTER,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992075-DTZ,TEMPLATE INJ PUMP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992078-DTZ,KEY,01,01-3H06,0.0,0.0,UN,N
2992084-DTZ,PULLER,01,01-1E08,0.0,0.0,UN,N
2992087-DTZ,PULLER,01,01-813,0.0,0.0,UN,N
2992087-DTZ,PULLER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992091-DTZ,SOCKET WRENCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992093-DTZ,INJ PUMP INSTALLATION ANGLE GA,01,01-3H06,0.0,0.0,UN,N
2992093-DTZ,INJ PUMP INSTALLATION ANGLE GA,01,01-4H06,0.0,0.0,UN,N
2992093-DTZ,INJ PUMP INSTALLATION ANGLE GA,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992096-DTZ,ALIGNMENT PIN INJECTION PUMP,01,01-3H03,1.0,1.0,UN,N
2992096-DTZ,ALIGNMENT PIN INJECTION PUMP,01,01-4H05,0.0,1.0,UN,N
2992096-DTZ,ALIGNMENT PIN INJECTION PUMP,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992100-DTZ,KEY,01,01-XXX,0.0,0.0,UN,N
2992103-DTZ,DEVICE,01,01-3H03,1.0,1.0,UN,N
2992103-DTZ,DEVICE,01,01-4H05,0.0,1.0,UN,N
2992103-DTZ,DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992106-DTZ,KEY,01,01-XXX,0.0,0.0,UN,N
2992110-DTZ,ASSEMBLY DEVICE,01,01-03E08,0.0,0.0,UN,N
2992115-DTZ,DOG WRENCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992116-DTZ,DOG WRENCH,01,01-2A07,1.0,1.0,UN,N
2992116-DTZ,DOG WRENCH,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992117-DTZ,REPLACED BY 2992491,01,01-4H05,0.0,0.0,UN,N
2992117-DTZ,REPLACED BY 2992491,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992118-DTZ,REMOVING TOOL,01,01-4H05,0.0,0.0,UN,N
2992118-DTZ,REMOVING TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992119-DTZ,"LEVER, IN REMOVAL WITH RAIL RE",01,01-3H04,0.0,0.0,UN,N
2992119-DTZ,"LEVER, IN REMOVAL WITH RAIL RE",01,01-4H04,0.0,0.0,UN,N
2992119-DTZ,"LEVER, IN REMOVAL WITH RAIL RE",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992120-DTZ,REMOVING TOOL,01,01-4H05,0.0,0.0,UN,N
2992120-DTZ,REMOVING TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992123 -DTZ,MANDREL/ARBOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992126-DTZ,MANDREL,01,01-3E07,0.0,0.0,UN,N
2992132-DTZ,SLEEVE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992137-DTZ,"PULLER, INJECTOR SEAL",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992138-DTZ,PULLER,01,01-4D04,0.0,0.0,UN,N
2992138-DTZ,PULLER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992143-DTZ,LEVER,01,01-3H04,0.0,0.0,UN,N
2992143-DTZ,LEVER,01,01-3H07,0.0,0.0,UN,N
2992145-DTZ,ASSEMBLY DEVICE,01,01-2G04,0.0,0.0,UN,N
2992145-DTZ,ASSEMBLY DEVICE,01,01-3H04,0.0,0.0,UN,N
2992145-DTZ,ASSEMBLY DEVICE,01,01-4H05,0.0,0.0,UN,N
2992145-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992149-DTZ,TOOL-P/ROD TYPE SPRING CLAMP,01,01-3H03,0.0,0.0,UN,N
2992149-DTZ,TOOL-P/ROD TYPE SPRING CLAMP,01,01-4H05,0.0,0.0,UN,N
2992149-DTZ,TOOL-P/ROD TYPE SPRING CLAMP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992150-DTZ,PUSH ROD TUBE SPRING COMPRESSO,01,01-3H03,0.0,0.0,UN,N
2992150-DTZ,PUSH ROD TUBE SPRING COMPRESSO,01,01-4H05,0.0,0.0,UN,N
2992150-DTZ,PUSH ROD TUBE SPRING COMPRESSO,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992168-DTZ,PISTON & CON ROD ASSY DEVICE,01,01-3H04,1.0,1.0,UN,N
2992168-DTZ,PISTON & CON ROD ASSY DEVICE,01,01-4H04,0.0,1.0,UN,N
2992168-DTZ,PISTON & CON ROD ASSY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992175-DTZ,STRAP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992210-DTZ,FRONT CRANSHAFT SEAL INST TOOL,01,01-3H06,1.0,1.0,UN,N
2992210-DTZ,FRONT CRANSHAFT SEAL INST TOOL,01,01-4H07,0.0,1.0,UN,N
2992210-DTZ,FRONT CRANSHAFT SEAL INST TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992211-DTZ,REAR CRANK SEAL INST. TOOL,01,01-3H06,1.0,1.0,UN,N
2992211-DTZ,REAR CRANK SEAL INST. TOOL,01,01-4H07,0.0,1.0,UN,N
2992211-DTZ,REAR CRANK SEAL INST. TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992212-DTZ,STUD,01,01-3H04,1.0,1.0,UN,N
2992212-DTZ,STUD,01,01-4H05,0.0,1.0,UN,N
2992212-DTZ,STUD,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992213-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992214-DTZ,ASSEMBLY DEVICE,01,01-2E08,0.0,0.0,UN,N
2992214-DTZ,ASSEMBLY DEVICE,01,01-4E08,0.0,0.0,UN,N
2992215-DTZ,ASSEMBLY DEVICE,01,01-3A07,0.0,0.0,UN,N
2992217-DTZ,PULLER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992223-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992225-DTZ,ASSEMBLY DEVICE,01,01-XXX,0.0,0.0,UN,N
2992226 -DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992226-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992234-DTZ,BRACKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992236-DTZ,SPACER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992238-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992239-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992251-DTZ,FITTING TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992271-DTZ,TENSION/CLAMP DEV.,01,01-4H05,0.0,0.0,UN,N
2992271-DTZ,TENSION/CLAMP DEV.,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992275-DTZ,BRACKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992278-DTZ,ASSEMBLY PIN,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992287-DTZ,PLATE,01,01-3D06,1.0,1.0,UN,N
2992289-DTZ,LEVER,01,01-3H02,1.0,1.0,UN,N
2992289-DTZ,LEVER,01,01-4H03,0.0,1.0,UN,N
2992289-DTZ,LEVER,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992290-DTZ,PRESSURE PLATE,01,01-3H07,1.0,1.0,UN,N
2992290-DTZ,PRESSURE PLATE,01,01-4H06,0.0,1.0,UN,N
2992290-DTZ,PRESSURE PLATE,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992294-DTZ,PULLER,01,01-1G06,0.0,0.0,UN,N
2992306-DTZ,BRACKET,01,01-878,0.0,0.0,UN,N
2992306-DTZ,BRACKET,01,01-XXX,0.0,0.0,UN,N
2992310-DTZ,KEY,01,01-XXX,0.0,0.0,UN,N
2992323-DTZ,FITTING TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992324-DTZ,TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992345-DTZ,DOG WRENCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992350-DTZ,ASSEMBLY DEVICE,01,01-4H05,0.0,0.0,UN,N
2992352-DTZ,MOUNTING ASSISTENT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992357-DTZ,SOCKET WRENCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992358-DTZ,INST. NETTOYAGE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992367-DTZ,DIST MONTAGE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992380-DTZ,DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992433-DTZ,SCREW TAP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992444-DTZ,PULLER,01,01-3H05,0.0,1.0,UN,N
2992444-DTZ,PULLER,01,01-3H07,1.0,1.0,UN,N
2992444-DTZ,PULLER,01,01-4H03,0.0,1.0,UN,N
2992444-DTZ,PULLER,01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
2992449-DTZ,TURN OVER GEAR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992452-DTZ,ASSEMBLY DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992463-DTZ,CHECK DESIGNATION,01,01-4H05,0.0,0.0,UN,N
2992463-DTZ,CHECK DESIGNATION,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992464-DTZ,TURN OVER GEAR,01,01-2D09,0.0,0.0,UN,N
2992468-DTZ,SOCKET WRENCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992469-DTZ,DEVICE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992475-DTZ,BRACKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992477-DTZ,KEY,01,01-62,0.0,0.0,UN,N
2992477-DTZ,KEY,01,01-65,0.0,0.0,UN,N
2992480-DTZ,TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992481-DTZ,ADAPTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992483-DTZ,CONTRE SUPPORT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992488-DTZ,SETTING TOOL,01,01-3H06,0.0,0.0,UN,N
2992491-DTZ,"LEVER, INJECTOR REMOVAL",01,01-4H05,0.0,0.0,UN,N
2992491-DTZ,"LEVER, INJECTOR REMOVAL",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2992961-DTZ,HANDLE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2993032-DTZ,SHIM,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2G40-12V-HTZ,HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2G40-193E-HTZ,S01860405 HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2G40-215A-HTZ,E02366001 HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2L41C-9041-HTZ,HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2M41Z-EPA-HTZ,HATZ ENGINE 2M41Z SPEC-V02822908,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2U1L11000DA-EDI,STARTER,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
2U1L11450AA-EDI,STARTER RELAY,01,01-04G50,0.0,0.0,UN,N
30/925525-JCB,22’’ Puller Fan,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000151-HTZ,1B30E-X HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000152-HTZ,1B30E-X HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000391-HTZ,replace by spec 300000000540,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000540-HTZ,HATZ ENGINE 1B50E,01,01-SYSTEM-BIN-LOCATION,1.0,1.0,UN,N
300000000565-HTZ,1B30E HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000601-HTZ,HATZ 1B30E - PMDC-28-100,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000659-HTZ,1D90E-Z,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000688-HTZ,1B50E-T-6 HATZ ENGINE,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300000000720-HTZ,HATZ ENGINE 1B50E-T-3 spec 160,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300315-DTZ,AUXILIARY CASE,01,01-SYSTEM-BIN-LOCATION,2.0,2.0,UN,N
300646-DTZ,KEY SWITCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300648-DTZ,PRESSURE GAUGE OIL,01,01-1G06,0.0,0.0,UN,N
300649-DTZ,GAUGE-COOL TEMP,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300650-DTZ,GAUGE TACH,01,01-2F08,0.0,0.0,UN,N
300652-DTZ,MOUNT-ISOLATOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300660-DTZ,"BRACKET KIT, TCD2012L04-2V",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300697-DTZ,COOLANT LEVEL SWITCH,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
300904-DTZ,ELBOW TURBO 4CYL,01,01-4C03,0.0,0.0,UN,N
301122-DTZ,SLEEVE-VALVE SEAL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
301129-DTZ,WRENCH-LOCKNUT,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
301216-DTZ,"WRENCH, MUL. TOOTH",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
3018-SUB,THROTTLE LEVER ASSY (1155),01,01-08F08,1.0,1.0,UN,N
302014-DTZ,"""LOWER HOSE, 20R4, 50 ID""",01,01-XXX,0.0,0.0,UN,N
302016-DTZ,RADIATOR/CAC,01,01-10A3,0.0,0.0,UN,N
302016-DTZ,RADIATOR/CAC,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
302016-DTZ,RADIATOR/CAC,01,01-XXX,0.0,0.0,UN,N
302027-DTZ,RADIATOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
3022-SUB,OIL BOLT,01,01-08F08,1.0,1.0,UN,N
302740-DTZ,"""GAUGE, OILPRESS""",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303-00253-LST,GASKET,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
30300Z02031000-SUB,STARTER MOTOR AY (COS),01,01-02H118,0.0,0.0,UN,N
3031388-DTZ,XE TCD6.1L6 AGRI (STAGE 5),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303152-DTZ,"""HEATER OIL PAN, 48mm OPENING""",01,01-2C08,6.0,6.0,UN,N
303152-DTZ,"""HEATER OIL PAN, 48mm OPENING""",01,01-4B06,0.0,6.0,UN,N
303152-DTZ,"""HEATER OIL PAN, 48mm OPENING""",01,01-4B07,0.0,6.0,UN,N
303153-DTZ,"""HEATER OIL PAN, 22mm OPENING""",01,01-1F05,1.0,1.0,UN,N
303154-DTZ,BLOCK HEATER (120,01,01-1A07,2.0,2.0,UN,N
3031767-DTZ,XE TCD2015V08 DOUGLAS FLU,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303264-DTZ,"Control Panel, Ele PV480",01,01-2H10,1.0,1.0,UN,N
303264-DTZ,"Control Panel, Ele PV480",01,01-SYSTEM-BIN-LOCATION,0.0,1.0,UN,N
303283-DTZ,"HOSE, COOLANT UPPER",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303288-DTZ,"""90 Deg Elbow,1.75, CAC Hot Side""",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303292-DTZ,-6 JIC to 3/8'' barb 90deg swivel ( need 303294),01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303294-DTZ,M16 to -6 JIC adapter,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303302-DTZ,"""Tube, CAC, Upper""",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303322-DTZ,"312,010-Blade, Suction",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303327-DTZ,ISOLATOR,01,01-0318,0.0,0.0,UN,N
303327-DTZ,ISOLATOR,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303411-DTZ,"""PP- Wiring Harness, 3.6 12V - New Spec  """,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
3034194-DTZ,TCD6.1L6(FINAL) SAME SCHLEPPER M660,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
3034599-DTZ,XE TD2.9L4,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303-465-EDI,CAMSHAFT ALIGN TOOL,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303-507-EDI,CRANKSHAFT PIN,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
303513-DTZ,"GEAR CLAMP, 3.25 MAX DIA, SAE 44",01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
3035272-DTZ,XE BF6M1015C,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,UN,N
3035428-DTZ,JBTC B250 T4f 197-024 TD3.6L4,01,01-SYSTEM-BIN-LOCATION,0.0,0.0,,N
